FA,GGBS,SF,MK,FA.1,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
411.487,151.489,6.881,24.532,635.651,657.96,13.663,117.315,228.334,12.27,0.116,0.0,2.798,0.912,18.386,21.96,39.925
329.75,322.717,56.072,0.0,603.967,574.691,12.139,154.853,230.81,17.886,0.0,0.049,0.351,0.0,18.754,18.992,53.01
674.262,201.64,57.3,0.0,952.663,373.994,13.497,129.426,166.254,189.656,0.027,0.033,0.89,0.0,12.817,23.787,31.233
350.078,109.852,0.0,0.0,614.144,924.303,14.351,82.866,167.486,0.0,0.0,0.073,1.587,0.0,24.681,22.048,37.797
472.698,382.774,24.845,0.0,1167.565,66.94,12.004,106.563,242.476,218.263,0.195,0.0,3.101,33.531,40.431,25.752,53.122
280.298,186.494,6.369,179.397,544.342,935.389,10.677,115.68,232.565,27.616,0.04,0.178,7.689,21.992,11.174,20.526,37.15
410.609,275.493,0.0,0.0,1048.171,67.945,12.166,138.121,287.307,2.254,1.083,0.183,3.317,0.0,0.0,21.253,51.077
130.644,957.48,34.27,61.724,655.864,58.684,13.793,172.9,297.85,34.412,0.47,0.0,0.0,12.842,27.438,20.735,125.312
432.132,40.869,1.916,17.047,581.995,1144.981,12.442,69.677,152.123,0.0,0.0,0.0,0.309,0.0,34.58,22.883,34.004
515.88,309.59,50.394,83.165,826.106,0.0,12.242,167.362,231.595,115.13,0.0,0.042,0.944,0.0,30.87,21.725,53.702
446.981,69.003,0.0,0.0,582.759,1071.298,11.658,80.938,144.379,0.0,0.0,0.0,0.917,0.0,14.989,23.259,33.008
433.973,134.66,0.0,5.226,880.568,621.612,12.721,77.89,164.156,63.739,0.053,0.0,1.807,0.0,11.821,24.299,27.02
594.102,541.757,69.465,99.671,361.263,190.405,10.877,234.869,417.269,18.849,1.071,0.523,13.86,69.779,33.389,24.95,94.558
381.929,464.658,17.055,28.537,808.014,32.741,12.465,151.587,310.034,8.886,1.354,0.039,10.156,49.427,20.383,21.909,82.591
293.758,180.516,0.0,8.463,907.157,863.181,12.633,86.107,181.145,2.716,0.139,0.0,1.503,0.0,45.17,23.953,49.63
293.771,133.588,8.428,92.519,526.45,912.391,14.288,108.654,170.445,21.506,0.109,0.063,1.622,0.0,8.486,21.047,34.123
585.342,193.43,0.0,0.0,117.382,1102.032,9.844,193.718,356.492,7.199,0.312,0.817,32.22,126.026,7.407,17.236,23.212
249.282,120.821,5.977,169.373,522.321,1037.626,13.129,120.541,201.153,27.458,0.202,0.144,1.803,0.0,14.558,25.856,43.381
352.355,171.292,0.909,0.0,688.989,808.361,9.233,91.143,177.487,11.064,0.158,0.134,10.737,57.81,13.358,21.183,33.077
446.702,445.126,45.659,0.0,861.138,338.625,12.248,142.521,250.925,126.393,0.414,0.0,3.476,45.648,27.646,20.743,64.799
327.93,270.932,22.37,0.406,867.262,704.897,11.429,104.871,194.068,76.739,0.081,0.019,0.0,0.0,11.235,23.462,46.311
219.46,181.674,6.304,160.727,609.867,802.398,11.212,97.774,195.91,16.242,0.107,0.0,1.347,0.0,11.866,22.282,39.245
232.179,231.37,0.0,40.291,727.632,935.032,10.731,88.916,172.497,22.587,0.0,0.167,2.749,0.0,25.935,22.084,42.538
411.748,163.108,0.0,0.0,628.597,952.957,11.613,112.098,235.905,0.0,0.242,0.201,17.628,66.118,3.504,17.628,31.879
366.43,150.57,0.0,7.587,989.827,601.503,9.256,85.776,174.923,1.831,0.113,0.024,0.25,0.864,28.456,21.999,44.233
636.766,55.586,0.0,0.0,2.952,2155.518,9.061,179.168,321.503,0.0,0.548,1.273,66.229,312.311,10.593,16.357,28.158
303.533,136.866,0.0,0.0,603.48,1421.731,12.506,73.045,146.687,0.0,0.0,0.0,0.469,0.0,101.203,22.776,52.168
469.57,330.621,20.474,0.0,1299.679,188.81,13.666,70.494,194.604,205.541,0.168,0.0,0.0,0.0,83.607,24.569,60.136
1393.86,699.957,197.922,0.0,0.0,1173.835,8.55,408.333,678.708,120.979,1.56,1.271,61.587,321.098,39.538,13.126,128.316
275.024,146.105,0.0,0.0,602.242,1243.383,9.22,66.622,112.321,3.142,0.009,0.0,0.0,0.0,42.593,23.943,39.709
257.25,177.692,5.618,16.907,698.567,950.358,13.253,77.223,162.397,13.434,0.0,0.0,1.762,0.0,38.454,21.841,44.232
274.893,657.728,27.081,0.0,1157.257,0.0,13.096,172.656,332.439,13.267,1.482,0.0,1.566,0.822,38.945,21.331,111.089
316.489,474.363,28.502,505.067,602.512,33.608,12.078,239.846,411.751,21.725,0.047,0.03,4.292,0.0,25.387,19.419,72.532
377.544,1019.608,106.004,46.026,996.263,0.0,15.467,169.818,358.728,238.078,0.469,0.0,0.0,0.0,71.35,22.14,145.009
393.5,138.357,7.327,8.441,703.299,1002.555,11.332,95.173,202.854,2.317,0.247,0.0,10.075,56.15,47.349,22.531,44.366
488.566,71.506,1.601,37.981,534.794,964.627,12.208,79.819,149.136,7.25,0.028,0.0,0.861,0.0,55.587,25.169,39.214
339.573,390.706,5.991,0.0,1213.503,0.0,11.151,143.5,291.216,16.377,1.115,0.232,5.04,0.0,12.398,21.113,74.251
485.546,124.464,1.052,13.483,1413.533,0.0,13.236,99.697,246.699,18.282,0.495,0.0,3.781,0.0,33.627,23.527,40.134
264.597,139.879,0.0,0.0,585.022,1286.423,11.758,66.772,125.668,0.0,0.0,0.0,0.0,0.0,5.78,22.071,32.384
417.531,119.086,0.0,0.0,518.917,1035.665,6.875,109.512,181.597,2.039,0.22,0.234,25.216,132.271,14.183,18.894,39.839
353.991,131.177,3.85,1.938,702.54,856.38,10.831,94.335,209.932,1.848,0.342,0.0,11.174,65.461,16.076,21.918,39.167
46.598,122.68,2.178,511.341,556.352,654.638,12.359,150.438,250.164,26.838,0.0,0.138,1.008,0.0,20.156,23.039,37.86
461.714,116.639,3.979,19.062,720.75,694.554,15.188,103.621,207.896,0.404,0.293,0.0,3.42,5.06,51.512,21.249,43.435
282.232,121.518,0.0,0.0,549.072,1360.667,10.266,64.592,111.314,0.486,0.0,0.0,0.095,0.0,5.671,22.584,29.013
361.762,165.976,0.0,0.0,625.212,989.796,5.651,92.106,172.592,0.0,0.128,0.184,14.429,65.241,11.105,20.353,40.183
249.7,236.23,0.0,58.039,942.26,509.386,10.875,100.209,210.328,0.0,0.371,0.048,0.0,0.0,2.696,21.968,41.628
277.46,202.565,0.0,242.165,979.36,279.878,11.442,137.844,279.184,16.544,0.482,0.077,1.442,1.095,14.557,21.719,39.884
514.029,87.831,0.0,36.571,575.809,1059.627,14.973,98.273,195.166,0.0,0.0,0.0,1.242,0.0,74.641,22.49,47.204
575.774,408.133,64.298,0.0,1379.398,0.0,11.859,151.472,297.105,170.372,1.183,0.0,0.0,0.0,34.786,23.746,71.543
344.056,114.137,0.0,30.095,643.326,1288.808,12.948,76.819,165.253,0.0,0.0,0.0,1.03,0.0,93.346,22.427,49.1
627.658,741.026,76.447,55.459,486.475,106.923,11.775,228.653,441.693,38.238,0.754,0.477,22.798,152.93,24.554,18.158,120.13
174.654,429.943,0.0,0.0,803.102,816.777,9.838,88.308,167.817,15.69,0.037,0.03,0.008,0.0,51.926,23.996,64.694
253.451,135.685,0.0,210.505,807.005,492.434,12.387,116.92,240.978,13.286,0.206,0.0,0.616,0.0,7.535,23.603,35.617
405.618,249.988,15.738,18.317,887.818,644.692,10.102,75.781,155.558,91.971,0.027,0.0,0.0,0.0,26.443,26.579,39.387
165.025,386.281,1.028,59.477,818.855,526.368,12.561,90.055,196.408,12.713,0.0,0.0,0.316,0.0,39.95,24.373,59.172
370.199,147.471,0.0,767.101,199.339,124.934,11.468,334.964,529.285,39.434,0.083,0.566,7.3,0.0,21.89,21.506,34.584
514.006,100.322,13.888,32.395,751.899,503.18,14.87,108.533,208.905,8.996,0.205,0.0,2.541,0.0,40.607,24.638,41.346
516.121,305.176,0.0,0.0,235.411,1228.435,10.948,161.818,311.931,13.175,1.271,1.055,46.349,221.674,6.966,20.929,73.536
171.852,215.507,5.641,257.382,682.898,627.863,12.211,116.469,235.186,30.626,0.038,0.0,3.242,9.906,26.514,21.901,40.611
369.482,320.076,25.86,17.334,980.391,197.037,11.414,103.293,226.504,92.767,0.47,0.0,2.841,33.101,13.261,26.28,51.98
724.749,426.043,75.058,0.0,700.048,421.497,12.052,187.113,325.839,210.201,0.725,0.0,22.153,167.028,33.063,19.111,61.536
255.203,142.896,9.069,123.733,615.184,732.165,14.146,117.028,195.674,25.199,0.0,0.269,2.067,0.0,22.74,22.668,42.516
594.533,86.388,0.0,35.309,1130.954,186.604,13.289,76.394,172.192,65.486,0.208,0.0,0.98,0.0,0.0,23.831,24.011
326.117,189.119,0.0,0.0,594.451,819.01,4.104,81.704,135.012,0.0,0.0,0.196,3.804,0.0,15.701,20.387,38.884
329.226,142.229,0.0,0.0,678.788,1120.233,6.351,67.094,126.534,0.0,0.0,0.007,0.0,0.0,1.102,21.511,27.165
361.73,114.585,2.006,15.925,697.896,977.665,10.98,77.105,171.321,0.0,0.0,0.0,0.0,0.0,48.359,22.45,37.379
295.258,530.694,14.686,34.354,1229.888,0.0,12.686,138.354,320.04,11.158,1.227,0.0,2.246,5.951,50.167,21.395,98.229
314.363,221.379,0.751,10.345,899.664,616.497,11.302,93.845,201.577,21.036,0.138,0.0,0.182,0.0,57.537,22.553,49.565
440.104,110.838,0.0,4.792,378.814,1344.36,11.3,119.049,236.018,0.0,0.329,0.286,34.09,180.999,16.468,16.932,42.633
416.27,174.33,13.386,41.219,923.164,239.663,13.828,99.391,206.973,50.486,0.266,0.0,3.583,3.806,57.366,22.641,44.246
295.839,663.813,55.629,0.0,722.706,0.0,13.757,176.702,368.79,40.216,1.588,0.032,14.1,111.738,27.268,24.01,118.169
614.815,344.039,47.456,0.0,407.185,915.156,11.515,190.811,381.585,28.269,1.892,0.041,40.588,199.357,21.587,18.462,82.684
332.853,168.073,0.0,0.0,539.927,962.096,14.241,96.893,198.306,0.0,0.018,0.0,0.889,0.0,30.768,23.186,47.41
456.199,227.398,11.238,40.042,958.156,156.674,13.359,104.818,227.04,125.068,0.071,0.0,4.231,8.034,25.234,22.993,43.881
478.907,213.84,12.824,0.0,1379.169,0.0,12.449,94.947,217.978,104.011,0.453,0.0,4.473,27.237,12.683,21.38,26.547
218.813,786.679,38.342,7.769,729.677,0.0,13.034,165.031,304.957,41.612,0.983,0.0,2.04,25.293,15.759,22.748,114.131
400.554,50.073,0.0,3.316,486.011,1148.401,14.959,99.127,162.265,6.944,0.0,0.0,1.213,0.0,23.398,21.44,39.54
485.753,90.026,9.063,56.221,677.692,624.564,14.462,83.039,178.221,43.522,0.037,0.0,0.0,0.0,84.268,24.587,45.961
823.525,740.074,90.635,422.161,0.0,0.0,10.054,395.559,634.167,12.885,0.479,0.834,23.526,78.349,39.031,17.124,114.047
352.534,392.768,22.153,0.0,1148.704,0.0,12.281,143.991,324.186,1.766,1.652,0.152,10.079,30.571,14.328,22.947,80.598
159.949,372.452,0.0,12.737,762.417,1004.587,9.032,92.413,174.01,2.946,0.0,0.0,0.0,0.0,93.853,24.494,64.52
409.595,266.218,9.357,55.944,678.058,715.718,14.492,92.516,180.734,69.547,0.074,0.08,1.982,0.0,26.696,24.942,49.14
581.577,76.153,1.523,34.547,560.336,763.791,14.352,95.665,154.922,63.184,0.226,0.0,0.745,0.0,35.602,25.039,34.977
465.908,181.103,20.404,0.0,1583.534,0.0,12.263,114.141,242.373,69.527,0.851,0.0,5.757,16.059,22.052,23.245,41.404
486.001,157.403,5.352,6.899,700.241,807.056,14.986,94.867,168.057,81.471,0.0,0.037,0.0,0.0,23.391,23.652,35.913
449.86,64.724,1.693,0.0,857.584,752.768,13.606,85.365,194.754,0.0,0.127,0.0,1.165,0.0,0.0,21.304,28.594
323.993,119.415,1.211,0.0,771.77,1353.159,12.583,70.074,162.721,0.523,0.0,0.0,0.581,0.0,81.776,22.771,45.241
323.542,146.057,0.0,23.884,696.542,991.061,12.087,76.076,176.123,4.289,0.008,0.0,1.097,0.0,74.478,23.952,50.232
633.156,111.841,0.0,0.0,544.943,1203.386,10.918,162.694,322.682,26.157,1.154,0.462,52.658,256.308,17.471,18.721,33.456
328.866,311.138,3.925,14.856,685.701,774.224,13.419,99.167,177.197,45.001,0.0,0.0,0.0,0.0,4.124,22.145,44.602
656.092,296.133,16.646,12.436,200.951,1309.266,9.981,199.868,371.563,0.0,0.61,1.072,50.826,255.863,5.442,16.67,71.506
467.745,86.926,1.968,0.0,880.129,609.149,12.652,83.033,189.595,0.0,0.128,0.0,0.716,0.0,0.0,22.458,27.687
303.931,153.779,0.0,0.0,718.454,1122.582,6.996,61.376,141.472,0.0,0.007,0.0,0.0,0.0,71.339,21.239,47.114
631.002,481.526,53.381,471.726,528.904,220.256,9.593,304.451,549.554,0.0,0.152,0.887,19.363,55.653,38.33,18.294,71.598
318.554,318.182,9.667,5.269,899.744,221.427,11.772,121.195,244.28,3.464,0.642,0.0,4.038,6.406,6.194,22.508,50.402
112.408,169.655,0.0,498.328,567.956,653.965,13.165,147.736,266.21,19.99,0.012,0.0,1.06,0.0,15.29,21.928,40.629
312.55,131.707,9.638,16.955,556.846,1052.077,12.747,80.558,149.71,2.671,0.0,0.048,0.005,0.0,0.0,21.282,29.966
411.792,71.204,0.0,0.0,619.101,1031.195,12.282,68.031,113.842,12.461,0.0,0.0,0.0,0.0,0.0,24.071,24.691
491.455,86.153,1.488,39.577,734.685,735.12,15.235,95.453,192.779,10.935,0.042,0.0,2.545,0.0,58.274,25.828,46.262
530.398,78.606,4.91,42.868,761.193,871.93,15.037,91.022,197.212,0.0,0.0,0.0,1.516,0.0,56.441,23.158,43.701
395.138,90.607,0.0,0.0,617.63,1323.109,13.252,81.087,168.414,9.724,0.037,0.0,1.53,0.0,59.086,23.105,45.816
259.368,108.39,8.127,27.351,517.551,1415.332,11.251,67.299,109.19,11.999,0.088,0.152,1.03,0.0,15.389,22.74,33.712
431.498,65.416,0.0,2.987,511.152,1282.751,12.29,72.455,125.541,17.722,0.0,0.0,0.0,0.0,14.382,23.028,26.22
331.026,127.923,0.0,0.0,864.804,893.618,8.684,68.419,152.16,0.0,0.022,0.0,0.0,0.0,9.499,21.627,32.458
260.374,768.222,10.834,546.228,493.182,0.0,13.18,237.009,405.048,20.783,0.393,0.0,5.426,29.201,27.671,18.512,107.107
532.875,760.455,124.443,33.012,436.932,117.391,12.156,223.883,363.987,41.969,0.591,0.033,6.17,23.634,34.773,17.836,116.028
368.076,134.01,4.225,21.44,682.506,848.312,10.2,78.594,169.914,8.499,0.159,0.08,3.027,9.858,45.432,22.002,41.975
190.148,443.097,3.319,3.648,910.003,285.15,10.854,122.358,222.999,12.137,0.378,0.043,0.0,0.0,21.733,23.25,68.173
268.602,179.033,0.0,0.0,646.416,1275.347,9.763,68.853,126.713,5.186,0.0,0.092,0.0,0.0,7.227,21.665,33.598
78.262,844.006,11.158,29.256,700.659,372.829,13.553,145.369,245.562,28.59,0.079,0.0,0.0,0.0,21.504,21.748,110.239
372.171,142.309,0.0,19.252,725.207,853.998,6.924,74.393,138.785,2.969,0.092,0.0,0.0,0.0,23.622,22.137,36.695
292.976,189.659,6.898,0.0,765.729,739.653,7.264,72.921,148.995,9.146,0.036,0.208,2.357,0.0,26.082,22.552,42.331
181.836,389.154,0.0,0.0,791.559,737.682,6.312,92.191,149.453,3.894,0.0,0.0,0.0,0.0,56.296,19.679,56.4
525.879,118.591,0.0,0.0,276.548,1471.122,10.848,147.105,284.596,0.965,1.005,0.684,51.016,248.018,11.254,17.635,37.522
230.578,134.494,0.0,32.235,579.343,1190.434,11.4,71.9,134.767,9.739,0.009,0.0,0.098,0.0,6.548,22.916,36.262
532.94,224.07,29.197,23.303,1157.334,76.131,14.362,77.681,198.433,157.627,0.201,0.0,0.831,0.0,64.18,26.169,43.131
475.911,159.324,55.897,354.783,342.428,258.062,11.792,268.246,355.118,50.694,0.016,0.29,2.061,0.0,17.77,19.277,36.478
220.804,284.466,0.0,0.0,801.982,701.834,13.711,95.277,185.354,2.77,0.03,0.028,2.076,0.0,34.409,20.503,55.294
500.581,190.872,0.0,0.0,958.401,570.397,12.664,84.214,159.721,111.611,0.0,0.0,0.213,0.0,0.0,21.169,18.593
505.768,127.679,15.778,23.388,719.761,732.802,15.309,79.209,162.122,81.839,0.0,0.0,0.774,0.0,46.585,24.734,37.765
362.513,142.05,4.341,0.0,822.87,1020.227,12.385,81.953,179.338,0.0,0.093,0.03,0.894,0.0,49.513,22.394,45.692
374.004,134.816,0.0,20.067,637.403,1220.925,13.159,72.363,174.418,0.0,0.0,0.0,0.342,0.0,109.803,23.475,53.689
437.561,137.24,4.357,15.865,630.181,993.715,15.706,77.246,206.151,32.549,0.0,0.0,0.041,0.0,136.896,24.586,59.536
437.294,75.045,0.0,11.608,852.509,916.472,12.815,82.887,173.876,0.0,0.149,0.0,1.222,0.0,0.0,22.181,28.276
259.967,547.748,4.331,7.229,1332.362,0.0,12.045,145.333,299.47,11.123,1.243,0.253,2.152,0.0,29.801,22.042,87.053
301.584,186.331,9.072,17.624,851.233,819.166,13.681,87.946,207.618,7.318,0.12,0.185,0.718,0.155,81.134,23.314,55.094
548.055,150.901,8.343,30.124,700.015,629.004,15.519,79.984,150.859,118.943,0.001,0.0,0.0,0.0,47.608,24.805,47.392
333.944,206.612,2.142,12.943,1121.678,540.823,12.326,84.042,204.634,3.871,0.244,0.053,1.881,3.105,83.587,23.549,57.842
244.159,158.203,26.249,54.227,548.349,876.142,13.632,126.523,176.223,15.387,0.0,0.032,2.243,0.0,31.076,20.243,48.464
382.923,132.205,0.0,10.661,695.359,909.474,8.242,87.226,160.213,0.0,0.105,0.0,1.707,6.843,18.103,23.209,34.493
328.457,130.691,9.89,109.784,425.889,750.805,13.635,148.112,214.787,13.424,0.0,0.0,1.24,0.0,0.0,20.393,35.491
383.49,171.462,0.0,48.882,614.128,977.29,13.4,74.998,165.965,29.297,0.0,0.0,1.987,0.0,79.802,26.956,49.587
415.406,102.412,4.71,28.194,1054.909,564.074,12.425,88.32,209.098,8.146,0.201,0.0,1.895,4.384,50.077,23.247,39.835
527.928,78.244,0.0,38.849,1050.326,538.497,14.398,88.82,209.141,3.57,0.056,0.0,2.082,0.0,55.698,23.142,40.574
261.588,420.291,17.71,803.179,358.422,5.64,12.087,276.514,485.962,42.45,0.128,0.0,3.555,0.0,37.787,21.173,73.327
367.292,97.12,10.613,18.111,596.97,1050.865,14.283,84.149,167.506,2.315,0.0,0.0,1.271,0.0,68.528,21.395,48.389
369.557,495.527,0.0,0.0,1556.317,0.0,11.926,155.739,351.565,3.796,1.671,0.045,1.356,0.0,22.954,22.25,81.107
399.611,414.118,49.378,28.195,752.233,277.64,11.995,164.438,318.677,8.277,1.145,0.126,7.981,49.238,22.386,21.527,77.595
272.381,749.379,64.324,87.771,799.883,0.0,15.473,176.732,339.058,48.76,0.955,0.0,0.861,7.798,85.397,23.14,136.936
218.224,163.252,0.0,215.472,666.166,804.169,12.667,124.263,199.81,16.916,0.043,0.205,0.992,0.0,5.977,19.042,33.712
210.308,778.864,34.308,108.595,748.194,0.0,13.793,142.954,268.47,24.781,0.374,0.0,3.214,36.285,43.891,21.871,114.204
242.485,764.43,18.258,16.881,840.862,0.0,12.762,179.707,318.295,23.171,1.233,0.341,2.209,14.612,10.21,23.991,113.791
357.331,143.502,2.326,0.0,704.456,1031.49,8.845,73.355,145.975,1.318,0.037,0.18,0.0,0.0,30.143,21.437,36.006
536.297,276.165,50.974,0.0,1005.688,394.397,12.661,99.672,132.12,171.51,0.0,0.0,0.0,0.0,10.435,25.372,40.936
546.419,104.12,5.166,0.0,459.49,860.94,14.468,113.945,182.113,2.103,0.0,0.048,2.722,0.0,8.58,22.124,23.677
582.835,103.961,0.0,0.0,241.713,1504.366,9.508,151.935,250.773,0.0,0.325,0.756,47.077,229.606,11.384,17.375,27.484
542.044,372.449,0.0,0.0,1637.715,0.0,10.581,188.253,400.047,0.0,2.196,0.097,6.225,0.0,11.365,18.719,67.87
387.883,69.62,0.0,7.847,632.67,1425.316,13.156,74.629,175.935,0.0,0.0,0.0,0.0,0.0,92.45,20.248,46.279
403.018,181.017,10.656,12.861,951.716,409.088,11.958,97.882,214.997,13.976,0.31,0.026,2.721,10.702,24.771,22.833,45.445
414.745,139.705,7.52,27.748,843.655,637.276,12.494,86.288,171.788,54.941,0.005,0.064,0.962,0.0,50.951,23.422,42.499
336.358,173.071,12.563,20.024,766.075,972.599,9.053,87.993,167.883,30.424,0.0,0.0,1.778,0.0,36.92,24.025,40.269
148.123,800.43,0.0,865.87,585.935,0.0,13.329,283.288,472.512,12.517,0.078,0.0,0.705,7.549,31.079,21.424,116.923
498.737,130.877,0.0,0.0,957.506,393.924,12.016,121.981,275.138,0.0,0.731,0.156,18.773,62.348,12.179,20.09,29.063
395.261,145.567,0.783,24.401,1299.4,246.116,13.157,94.177,269.237,0.0,0.497,0.0,2.741,0.0,65.466,23.78,48.078
410.314,120.668,9.087,0.0,711.304,977.493,12.8,65.669,106.519,62.861,0.0,0.0,0.0,0.0,0.0,24.223,24.038
491.105,40.253,0.0,0.0,277.759,1234.678,16.3,111.119,155.173,4.73,0.002,0.119,2.84,0.0,7.785,22.654,36.529
279.061,184.431,0.0,6.23,728.54,1159.984,9.985,63.054,140.064,1.142,0.0,0.0,0.674,0.0,91.52,22.08,50.3
296.717,172.364,0.0,19.915,912.712,806.238,6.731,84.531,148.848,0.0,0.0,0.0,0.0,0.0,64.445,22.732,47.808
389.449,155.133,14.78,221.127,366.728,851.087,10.936,199.767,321.947,4.82,0.038,0.614,5.404,0.0,7.568,20.866,30.042
246.407,720.023,56.097,43.92,684.452,237.399,14.639,159.669,247.577,68.977,0.24,0.0,0.24,0.0,45.279,19.253,110.671
354.942,57.546,0.0,0.0,369.791,1336.675,14.235,73.763,117.944,6.02,0.017,0.0,0.364,0.0,7.59,21.025,31.175
197.99,103.234,1.073,288.0,501.797,895.412,15.126,141.976,214.332,22.068,0.0,0.019,2.189,0.0,36.949,22.783,44.605
423.295,71.188,0.0,0.0,429.25,1187.416,13.47,72.964,122.133,6.406,0.0,0.0,1.489,0.0,6.369,22.72,31.201
705.434,476.454,91.387,0.0,945.508,84.509,12.947,135.615,225.046,284.399,0.001,0.0,0.0,0.0,21.793,23.968,50.848
593.918,700.773,133.625,4.555,361.339,441.593,10.709,238.535,412.368,50.837,1.018,0.288,17.973,95.191,30.33,18.992,113.381
191.887,392.777,0.0,0.0,917.023,568.055,11.341,106.144,195.183,37.126,0.117,0.257,0.0,0.0,5.825,21.216,55.639
22.273,741.702,0.0,110.085,698.364,514.406,12.077,129.916,225.174,9.898,0.0,0.0,0.0,0.0,26.427,21.009,91.793
945.665,1050.396,219.729,0.0,1051.237,0.0,12.491,241.068,417.401,356.064,0.451,0.0,0.0,0.0,61.405,24.081,137.208
275.307,204.566,0.186,32.671,779.052,588.513,13.463,87.667,193.05,4.734,0.151,0.0,1.621,0.0,7.547,21.934,42.06
237.172,236.981,0.0,0.0,811.62,819.305,7.373,87.904,156.377,0.0,0.0,0.0,0.0,0.0,37.521,22.587,47.005
319.197,125.607,4.684,100.245,515.29,1057.301,14.033,112.756,184.474,24.194,0.03,0.0,2.811,0.0,20.236,23.163,40.27
382.289,70.529,4.406,0.0,550.726,1009.276,13.875,71.102,144.609,16.647,0.0,0.0,0.0,0.0,0.0,22.184,24.041
311.794,222.889,0.0,0.0,1120.674,455.341,10.987,96.919,203.454,0.0,0.31,0.138,0.0,0.0,2.822,23.387,40.871
260.101,210.455,2.626,153.984,590.477,566.23,10.912,120.234,222.1,24.784,0.104,0.117,5.87,16.127,14.087,20.555,38.561
241.268,193.923,0.0,24.615,764.32,924.208,8.774,72.553,152.978,6.448,0.029,0.0,0.748,0.0,30.548,22.353,41.629
598.514,483.971,58.033,4.801,623.675,503.709,11.909,178.163,313.888,164.175,0.866,0.0,22.534,150.741,24.024,18.631,69.655
486.7,101.473,2.137,5.837,858.078,557.132,13.913,102.879,195.204,38.061,0.08,0.081,4.571,5.311,3.268,23.801,25.305
422.107,45.012,0.0,0.0,364.987,1340.568,14.34,86.52,136.283,10.566,0.0,0.133,1.367,0.0,0.0,22.22,35.084
574.657,247.795,17.145,22.831,1158.305,61.7,13.259,71.619,155.458,220.982,0.05,0.0,0.0,0.0,29.998,25.267,33.936
469.523,74.532,0.534,24.889,766.002,1071.355,12.691,80.74,164.103,0.0,0.029,0.0,1.536,0.0,38.297,23.892,36.268
301.756,208.65,0.0,0.0,450.859,1323.195,14.964,83.412,175.81,0.418,0.0,0.0,0.0,0.0,32.786,22.628,43.585
552.986,136.74,0.0,24.597,1254.651,18.547,12.957,81.227,191.927,57.925,0.268,0.0,1.457,0.0,4.459,24.364,24.546
407.174,229.279,13.396,0.0,910.882,481.141,12.69,82.061,141.848,111.293,0.004,0.0,0.0,0.0,17.94,20.891,40.044
894.188,650.404,100.827,55.066,218.585,753.351,11.882,251.493,504.456,248.603,1.637,0.0,44.043,307.921,46.875,20.236,110.641
189.981,166.106,0.0,178.116,721.082,909.626,9.977,96.73,184.596,28.137,0.157,0.11,2.254,0.0,37.568,24.173,45.502
165.918,539.626,0.0,0.0,1034.483,82.263,13.129,127.153,254.56,6.403,0.747,0.199,1.033,0.0,23.583,21.658,78.772
413.366,83.403,0.14,0.0,347.848,1329.128,12.801,85.062,156.331,0.0,0.012,0.135,1.093,0.0,0.0,21.265,31.562
180.63,903.536,53.048,73.751,654.209,0.0,15.229,172.922,314.963,59.692,0.961,0.0,1.409,41.274,65.157,21.613,142.617
265.105,195.672,0.0,6.709,741.524,1000.933,5.011,71.136,109.562,0.0,0.0,0.0,0.0,0.0,59.772,21.502,44.234
320.792,200.6,0.0,293.201,609.464,765.395,10.255,143.82,301.911,16.057,0.172,0.525,15.692,64.119,14.027,20.093,37.108
371.749,144.286,1.904,10.336,855.145,774.122,11.216,83.757,180.634,10.032,0.096,0.0,0.601,0.0,50.11,22.807,46.27
142.603,303.424,10.698,117.742,684.447,702.226,12.616,92.125,154.101,9.533,0.0,0.0,0.945,0.0,25.239,23.684,49.457
337.268,226.546,7.06,1.957,594.085,1014.328,15.573,102.747,203.39,11.779,0.0,0.0,1.688,0.0,72.681,21.816,61.303
178.096,348.588,0.0,0.0,703.247,865.668,10.347,92.517,187.889,6.59,0.074,0.0,0.0,0.0,63.271,21.472,64.396
323.836,207.943,11.27,17.398,940.122,790.764,12.905,83.534,210.089,17.962,0.242,0.327,3.403,20.349,75.273,23.985,53.267
305.339,283.743,7.458,0.0,765.749,887.173,9.267,107.63,210.634,7.916,0.48,0.024,8.897,39.633,21.354,23.996,60.825
345.407,354.314,31.136,0.0,879.709,43.132,12.225,126.101,211.355,67.094,0.299,0.0,0.0,0.0,15.343,21.63,55.866
0.0,389.348,0.0,781.054,637.128,514.228,11.569,184.521,341.331,24.756,0.0,0.039,0.0,0.0,28.112,21.285,50.939
211.456,211.773,0.0,23.622,655.424,1056.228,10.083,81.442,124.783,15.843,0.044,0.0,1.773,0.0,40.136,21.849,44.537
437.303,62.473,0.0,0.0,478.553,1232.975,13.107,74.629,137.218,4.774,0.0,0.103,1.403,0.0,21.062,21.842,31.39
496.987,707.963,51.595,78.147,324.099,231.403,11.833,231.332,426.434,39.421,1.079,0.339,26.057,174.723,17.374,18.72,122.089
